Annual Income (k$),Spending Score (1-100)
36.3660809964624,36.67172739871586
61.277297356121814,92.71947102084113
0.0,100.0
37.35728979366036,30.37494626172836
29.10433146135399,75.44088564763346
62.885142687098885,69.71267931079913
90.30474814057784,68.33042687094007
92.81755401887321,86.59459116965162
23.44073814094878,45.33453801815132
68.31556601696025,40.74149101479395
59.55289700118092,66.60346814222903
103.42821163951214,40.60525679788765
36.76048400124567,56.85084735477514
88.70872519885748,32.396168209651115
34.93875151641071,31.143457436034957
61.41295986996387,81.96875665384557
69.14955701508222,100.0
53.372298434691565,80.31174774707888
50.090435956349964,32.993508028081884
12.164642432774464,6.50600438739054
80.96136605405987,54.84441533718935
60.96574512700479,56.86294176941028
26.517491639416896,63.82340739454435
65.79196670789736,22.39939970885999
38.717415202204684,70.34447715211653
68.87853341979843,84.94235805595707
43.0858766072453,0.0
70.14497091118137,86.42565520364798
36.62827670736428,60.96935951282213
60.66990320988758,79.61388102869799
59.4708048184823,45.615333664851754
93.08289307540556,17.557855880104434
16.245676000242355,42.234539385384856
69.80646009133346,83.30288816105096
83.81809377083499,49.440822260898344
59.32184998445738,55.86740632321482
68.30684208916203,98.47582482016928
8.213169394555514,73.8222408030977
82.37182469785745,30.99902940503829
23.82104987645497,46.317912115166976
74.59497602380888,76.58598941663439
61.60839449076494,46.22687504425102
68.31632104255475,47.91588219260063
113.56178537022367,58.78599698436139
67.75038446638588,57.16181658918208
66.06926392806126,33.5990748268777
85.06481714082446,99.9048728621618
63.2528581289384,69.51459738255102
103.47215558823775,65.58769522459218
95.02759111088488,70.28329679253473
68.50986191099605,68.44046830272818
74.06735839523566,50.457102711981186
87.2506786287052,79.55309749945687
35.28371118698825,37.83601232099495
88.08321995243388,25.933451123986828
42.26315618934369,60.520055124024
53.895334094056075,41.103607675458726
61.889961323770656,11.251126142145253
28.019053542397003,28.895384301370907
53.60456935078849,51.39322483552967
56.322894852890514,0.0
79.16808188866432,53.308062553833594
88.02194900079692,49.08222024712182
11.523729981395249,81.81522894871307
70.27620136364091,38.2551653515722
40.946282388311104,0.0
73.88744716154321,44.23943034652211
77.92914830956308,73.52998422240194
56.89743403181586,37.986590979786314
75.10935398991364,47.70077113081754
51.490728777829986,33.35339610405606
73.19144618485204,78.5171002671932
57.76811816700733,55.326073713298435
33.47469321220967,32.0400163201542
35.4787066573774,2.542086784464246
67.56291686392419,37.48559942837046
88.28838036082493,37.85746906250444
70.26386123932983,63.31824922008549
58.21416573896301,17.441598407384056
48.429889145341136,5.706297158684151
62.34463389584904,50.34715290492173
88.49126471492926,26.566892116817655
58.04136583316252,32.03835097167562
83.39286236732329,76.23128356002677
3.910196138529237,100.0
73.28924378004976,58.21716037127266
97.69443607477666,12.519583950027304
40.82173314722611,73.3139456344732
37.29656981266417,67.68486440796856
45.23918761345088,1.2703633777713463
84.47248970830442,36.74524511455932
79.3350879685419,33.832911953532786
63.0046739381131,9.85605004619348
53.914868190984414,48.90996563628802
63.8037416571856,94.9889030271544
99.08506038580003,63.04467842345888
75.52440119455528,38.974666457252695
76.53654954302613,50.334663329909624
70.66655102365357,37.45573843961554
0.0,38.786915424239446
72.14046811649456,49.3076884845499
83.0889826059215,90.19797891967883
54.80942373774113,88.29299449817165
96.71926660156109,81.23340296418745
85.06107395195271,56.23258800062472
44.01274656104381,41.08407902156915
52.63714055818745,79.7852680546826
43.29362992192493,67.83308923927237
51.512960302214964,19.689686093053787
82.20812258720358,47.346425891551945
77.51113132060027,63.345300052655894
54.41128549239569,43.30945485458895
77.46574766584519,37.504237103211565
54.43768802351166,20.216454244462543
53.453277232262906,28.947742193370242
67.38993969556972,39.103229780548865
31.27834957401449,91.92091140869675
56.996382859033304,60.484495980597174
64.36641710163957,27.86517324639649
50.936707771032246,49.025961544627194
66.17855778451312,52.29545404774354
49.45608926202563,16.781533256958895
87.40077402873612,27.931363783328077
28.264350124714127,95.88264617703132
21.52389484895862,46.95123091881429
92.1001638416911,20.79689573881182
38.90698448795138,100.0
98.30349930751917,100.0
76.39373290024488,59.36084405190728
61.21950980225958,73.84617097702305
101.7910712842288,21.693724861395115
15.183307540411448,45.24931042101874
34.28294510598251,6.034600784290312
28.420828268804435,69.20550380279371
34.236916597159585,79.4475927899241
28.372754688031044,50.883111509336246
43.59053003645947,92.23311988774833
69.58377927053898,83.09106189829453
50.39649313049356,22.078565404475633
46.19996800678324,64.54316756759856
47.581367627193615,66.98082286970906
86.93084467181171,0.0
46.137584005188245,36.50949410157749
68.31594439282583,57.411719552544874
68.20382126511039,78.76042224842107
110.24702260208463,18.123736335235094
43.547768880873356,75.92428735830713
59.525825671834895,100.0
54.251670867511216,52.74149716843571
50.91566847915983,61.141191390038514
88.02919901479802,70.10298705832889
22.236082588472094,2.1098204139150667
64.63715225861682,51.548164265747836
93.26635428607344,40.37518834163117
38.65007609793055,55.75559723075397
144.4633256284048,52.77959286010529
67.90148098413952,22.52916333815727
90.2564844837068,20.671005366629956
59.82533000506474,32.77441788894227
44.32249912921168,100.0
76.53290423432978,96.27167421733895
50.245786526402,2.8050650575630343
41.84258905804336,89.77815640331548
99.43262450758968,61.827265710402855
20.320723298304884,33.88827650137403
26.027290758914546,68.21247674757333
80.97299082676088,24.04280527262959
18.32198544102139,21.523685068178192
55.07820126974891,74.32193628602029
52.25848451405825,90.0670048271255
53.3319793313592,60.232163261057174
76.08550827824195,22.33848865468444
103.55878376445975,50.45723848285194
82.73769579472467,23.55505324288774
68.96445348661862,74.23889852160755
62.153257980599385,56.52278503017567
61.71049480653948,23.161209060841532
48.72051139788641,10.630712819806924
55.81303534620266,5.388988109973404
83.0904419168061,78.00195962032925
61.71854190017939,48.07451319807954
37.597167650444234,16.018918635037522
51.89261386445667,20.270408859366515
42.80815126743362,100.0
19.714149108821267,51.172589966473964
23.21298213442568,63.172447014187235
57.236850411059464,76.77314324545483
33.68788100093842,66.42306093127497
96.50758492687731,47.662056475451486
37.20805686926636,62.96237022614592
114.82652828215774,34.191355811602634
63.18790596258395,89.45872002852045
54.4241453381942,96.00196330952221
73.82379811861405,77.5752053426485
80.79406574926999,55.000823747100384
63.818018005362255,62.12689785849754
0.0,60.90168040454292
35.17339680082518,3.7097859177861636
58.598079126562766,29.857449329744306
53.23819688427162,47.679329929385936
64.88430162426216,64.9215546131791
52.44608624394047,58.66438575044869
63.89939597782278,43.57962586467366
15.136219401125018,87.58836726352833
92.27320330972762,25.500662692386705
23.40281373593865,50.707198961669356
56.92288061810767,57.69524121395014
35.838548664921205,23.654996506781405
55.2898046588316,100.0
43.75797101443473,45.405874907580255
34.70908188800901,38.61715183777528
80.64699438644419,31.93197259617719
58.09084911084219,52.72607509608413
81.71223422471269,34.76725906476585
80.63870855460668,65.92210713363649
72.50564921223933,54.15467146541212
98.96016535803422,100.0
69.32373853054673,53.34726953929182
38.4151076408986,55.42915147806658
102.97154692260463,66.78452634986805
92.76581405830333,82.80108139373847
78.68575733289559,0.0
54.15553341686162,53.98469773624455
32.88229655686844,51.044033393296715
96.91160912545801,84.7578815657617
107.06239746496668,19.697574131033523
53.02571547740672,73.51881063735635
52.04292784842129,31.80864029409504
91.15319359358428,79.72416913592568
43.11857058728876,15.388865888068374
55.329154035191515,67.52277345886668
100.63188245823952,11.042567217279938
96.73798814765347,68.2782455899252
65.09721918973317,38.685039964576134
92.89269185024281,14.888698477174103
86.48862132485914,100.0
72.9426399995623,60.487421773034065
52.702135694074784,59.74121079485672
13.424212690253121,7.344909303959348
128.06889920949658,45.805926126864414
92.46490876340378,86.31963343587343
29.25221746918773,59.943936227209534
94.71703126384841,40.63620433571776
31.749386689003085,28.12121660445302
45.36533723019638,65.92713189905326
15.815482399482235,55.774174038428036
71.37000825372661,80.4562859982477
76.65196037185675,42.425064354762405
89.8710162717085,72.54806509371396
83.55492694592513,28.49523089235904
41.146104458032084,15.176694308525043
44.30503536228036,69.26643732117515
79.70174040060556,45.2383431509057
59.18728841720035,73.75632237253154
50.9498280904122,29.272452176030892
107.24434205076636,47.48100439335389
70.61580228514703,25.230859222062676
62.18512320850356,61.813027629803614
85.74773697269643,62.56186038414553
35.73746792817082,36.32155401666941
92.00957388076955,36.87914813643894
77.18395547315532,33.398322753032154
64.84087445480603,33.974641233692566
42.38269476393326,69.5973857689046
53.75022877498363,68.174555606928
74.89149156780756,33.97052195665256
60.76301109127878,28.860481010460212
120.44827908505522,21.235196905820505
81.05628873685724,29.673410245030922
0.0,48.81155223803007
86.0920871623173,49.764007467802756
66.9100141740407,100.0
68.0506010640821,32.91062917232691
9.759649092507864,24.533899103537447
37.118927461531285,68.65637496961702
43.706787924174805,49.631805048992945
60.95601913924,82.01695544246517
123.66388267392796,42.305692912065645
121.46211457327951,52.335900165569726
60.309992291751115,82.10529447286191
32.53834669370569,35.888030050513635
32.20989665672309,67.1654454532147
64.45063195419826,64.9031764983159
70.66891260180087,41.44771347489527
70.83259076906242,54.56839589834486
18.662945762637385,39.68294099955445
31.83060372242724,79.54747762668485
71.5214662600584,63.820831049389184
38.99982230301766,49.32611186339276
26.014318382069675,67.72048189678284
51.131683913799776,53.38206079503743
80.30439986857012,71.02080276265876
82.68959255306677,33.57500939077367
51.80661422048941,70.27555343074101
93.02077172026847,0.0
24.49621104738985,43.461085005263996
45.73218170296768,65.95280080566585
45.25447152371692,8.753883841251245
94.78544520461736,68.61497778263114
73.1595558991095,62.53592676633407
68.6931039645803,50.80360730365683
40.37499609458483,25.750058390975887
17.56204489619752,79.98541213977808
126.39593933067188,58.21320490480129
33.512422108403264,12.147691888092226
29.487134854248986,47.726849983349545
66.9777989602498,42.348783595401585
67.90778260100335,57.400545330463046
57.01525048310527,56.554867130092745
69.51508735464398,97.73485466788888
111.75336753590923,27.806611296572953
42.08686632957034,0.0
71.63567926980772,50.38163133129426
51.143479993616694,38.14663849942319
75.95784909555842,68.67125535045085
69.29083544996395,19.32237778649348
120.73588209559131,74.15208421930312
53.16742171462459,70.56417016994729
63.318530011290804,30.052210572151623
50.23186486453352,59.71033788052442
71.42830920998728,30.596203768654334
53.36321759834864,15.165667556617002
74.70949132367387,73.1688225871032
5.6625540037336535,70.61912284982155
59.37430359716603,73.77556759392341
60.61244891794381,17.628636483527643
104.21632943745621,27.723228880543477
64.55354248417386,18.627404560889932
64.5155933716085,100.0
92.83807905186629,9.428329941802872
19.330574001297087,32.12779098003459
13.068271616589286,0.0
79.10956877120964,61.91986397842038
81.31405533440017,55.08631545260355
32.43931167273679,30.956217204529086
59.89766179106521,57.202364412307126
72.1048520175578,51.9581462473668
43.27728704751817,13.387835762206926
102.60412223827208,100.0
108.22751901060963,56.33170890591639
71.80706487177642,29.243196420558334
28.924407091482006,38.51270562195202
80.90066822696025,58.69425454523452
58.55084317807483,28.65895337289986
79.89491495035777,33.576202963749765
39.07481633051371,28.64688028989607
77.6791072816953,81.9271950736327
60.31650285925291,80.43179546404599
5.815844646934984,79.00253703584858
21.31324431937292,70.7668364561159
29.33670729681915,49.58196024679285
70.38968814820515,75.57557553241662
109.31971760655016,92.45659548385365
23.54256191991157,50.34208096457282
51.126823172795405,43.24435289979724
59.71037060103873,47.992676630165064
36.8162629669272,37.43627172675785
82.25743003819031,64.121275001066
60.26446021768324,65.40392312694024
62.10076804485455,90.95015942381765
92.9659616163805,47.08195608518583
8.077968690780388,82.86390485156653
86.29673149432463,40.75761532822129
45.24810468051487,0.0
28.484218874277595,48.653049230199116
48.78642651848114,50.42603608574279
85.41363809739003,84.10014887151792
44.226584451200196,21.412037598884307
23.889797509798036,51.860308695985076
20.225975960434816,46.369543011302476
35.12314379988902,55.036164921015335
37.18116380762429,17.883797830981734
19.308540090685177,78.40027425459495
62.34714035273633,98.52662996359166
67.16163142810801,35.1785211579725
68.61851877006202,8.78385214582611
81.2266491401411,88.5884264293183
23.91758302057901,20.007234306467993
75.34534898808361,59.96635426952581
79.48796047980017,69.46626290950394
86.247293825756,40.6116601763584
78.0810565708908,78.22135457132364
17.867550353586445,60.060256226551274
41.59206442097545,53.47879696874344
36.345323865769416,26.909400460257526
59.08061042062282,100.0
33.18615939316501,19.006813493431977
65.85365694759003,13.348873613809914
90.54950226202942,0.0
79.46752148637242,51.07972046256536
52.26869993586603,26.483113245680418
47.11791499869058,86.11267396348163
60.5891910454855,17.984250615111463
73.42346462648344,60.79323624923956
24.73071063838595,56.115273765803224
101.47186306420156,76.02289277719247
91.08246159685217,56.946048483315884
24.435827855766206,45.972827665996334
66.73067277048317,69.75436556140998
90.76815391644725,57.82542890132452
88.15577076779422,60.184569333582246
97.04056689900631,95.9934452522363
117.93616278963599,46.70461724052026
72.8132457484779,64.94412920711146
37.30746129372778,0.0
90.85505198695202,50.395297108924595
79.94227924570039,31.212904326737725
6.144668624952878,66.66712296334197
25.151086289595113,32.78789531154054
37.858263544466325,100.0
37.01303674149803,5.799619049543992
39.735805664124676,66.77513557286085
41.760323088399296,5.797063887563425
37.46165644143941,22.7184770038626
10.856776970961853,49.296062269581256
59.697243057959156,20.061816717698907
57.724952049112616,49.0416322584538
28.276521650729002,28.159271718811624
58.715498425273715,54.7210309903986
95.65380314428177,70.6883238750101
21.68838169667903,32.81791456316006
33.05185788264135,100.0
60.69226015810264,92.01475869816016
73.13063139960462,47.239655613579934
51.818604196725246,38.40939647711392
48.7063540412703,1.5607986383735764
81.41849725040764,88.12416642230735
29.29698965414495,32.295719128075476
38.334096209523835,45.17378856422853
38.374320793156954,58.05647088310894
35.62033971160365,69.62606511615617
85.29671024846131,72.15240101611383
43.108393753988395,54.16928411481755
59.03807133310085,3.650101470694487
17.233557476073237,8.226764502336188
62.028872024469656,64.73948788173362
26.741168528889617,62.90497562095329
25.415559659500225,29.960831224212495
101.85528171306805,87.64463922549031
45.54447190209436,47.45688980702338
73.74660951287962,100.0
81.5194671152968,21.792418164467545
47.87388544985223,66.61492308883516
64.73656967052726,16.279375422777704
99.29114524822987,80.66314710210075
33.18872706025573,89.83951757060113
54.10053821598879,21.49082362207356
83.85450487779642,47.47399149862243
64.42388396562404,84.98496117135612
53.491045334237825,59.30182714530914
45.864944380085134,63.357269077319486
71.3381597131612,68.97574111417366
36.82785884873268,0.0
37.19493925886738,23.45212687957817
27.22066653463539,100.0
78.7976013842072,68.26520066773094
40.938649313367634,19.620331939441602
68.89058636816318,41.397269189826396
42.66535200437941,86.65897742564913
84.31515236691142,55.430464675822954
36.418109589585214,68.74669095847449
69.13898713302319,2.7546303018927034
100.5537928968605,25.478902706862446
72.78496921767119,35.511364802430535
45.14365992973417,41.98408473004014
25.271252119427665,78.8380158070167
89.46240547611374,92.68549687910323
103.24088023622454,65.56038008564141
62.30889545871707,86.37023528544631
18.677853676098913,42.835484318682795
52.02106366328012,78.09257232667193
33.98145577818637,55.51400979412377
30.884625087035918,47.516616636652536
77.26369023516882,46.55642543523401
79.63694923926249,28.464380381946324
67.95760924470932,27.919997994493038
59.76847976468243,23.95113032188209
56.75394045126631,22.035470454629444
75.45759795807875,68.71982426504246
21.70608001632388,74.1462139295331
112.15175061513585,19.616841603645767
57.480500976149685,100.0
12.669913766626202,0.44099140756654975
24.676078738288048,68.53496068708014
94.63829325540584,12.368591556806045
86.40215379589189,36.81101693057537
46.328964469589366,90.68428524156602
50.59768380440483,75.95526623693374
34.50999964999261,67.50431549926698
98.34878315881025,26.329327434905966
96.13885452088462,41.00293189412112
69.0338078835133,60.363306811335505
63.359311171488855,61.734906001821535
61.47941681168873,99.45721525374346
47.37658755840702,60.89191052353766
60.54712877919264,75.29805974101674
59.85451669606873,8.824320812258811
92.50480100488522,20.08306280778773
35.25354376487905,81.31301322098702
16.068835029840812,38.8678708823127
60.06099351978778,47.39641172872474
78.21181790194052,51.73114690637811
89.75673988013617,65.22161119664277
23.325624625589285,50.97779218799697
81.188528673046,49.568943406433426
65.60546190305836,32.732862362506026
22.061314323540927,19.03950195847331
25.39472500023831,0.0
34.54587897090723,64.77457023354093
74.25503769733034,45.21909764003949
75.58876797609526,30.99593344352138
75.0656271107837,40.00973246704633
67.66065162424775,60.69017226644405
43.671674101835876,85.3693915237303
100.01245680619346,30.497326150615187
69.87129617941055,18.678240354533266
57.104113375950675,50.68373115640386
37.28939513707512,12.23893803413717
68.19169562780407,53.6243774730486
62.567110425239306,29.574448558867388
24.583182338076128,59.293938664037746
58.343266173529216,69.63633861679115
85.14562538600006,62.18865698325524
58.387171194951414,91.91317654556369
80.91538410038095,61.821148368023074
45.21907104927308,34.75255022355919
91.785732098169,17.282615124666947
41.180763814223226,75.1898581221177
70.5443731701443,70.6632379878068
54.16721535970246,75.79256167924169
128.72477865884758,67.83244053663294
49.28951235235006,65.78831663842358
102.47677236667357,49.40919131061968
50.93757522968603,80.63052593780452
84.26344441972563,65.69527017665737
33.41358964927362,64.7372967584446
111.846383274286,40.35407841420071
22.861322637319674,59.10908813998709
62.47901660838637,62.78735536817452
78.78790349945288,87.5167051276007
64.92214972776843,70.91082983453276
49.07802878185315,26.774183669521214
58.382507954526204,21.89185917317518
7.998277060312645,30.946755852088014
40.380888332026956,100.0
28.38310678998831,55.78986881565431
40.926737456204506,15.45478852134486
72.86772365182723,23.334800268702597
21.324204844280487,11.008835835616075
80.77481529980045,51.427821156325045
96.01145078536086,46.78286546979545
117.79280755241398,65.10811079599125
61.89957364334464,56.76212562171011
52.5528553943427,64.80046569423412
57.17297782534549,51.41473845343732
45.82264562826211,35.73859171020022
77.7560949860622,74.03138388644629
72.4040065905681,26.768329372159727
31.141360538264184,55.039056533880036
79.54191636031432,44.185956793781585
91.82107603957553,74.52789985359549
65.08573644917797,56.07247932459751
64.47259245274489,58.78464281195977
59.25305645867234,87.54340219803689
67.98877335887781,47.82569367490477
70.31683180371587,64.82198479518954
19.732644251730733,63.90436006213173
95.47503789359067,65.81152681672103
66.36832338251169,59.53405513536488
138.55109955601023,47.585817474135425
40.91858704466304,77.25062794831965
56.13967941498247,13.842218446552486
86.31991766388569,92.81757951544968
47.64059923817757,56.887077279152926
30.989769804270065,53.636959402974625
28.903776345879916,100.0
81.98849605173409,18.946405372663975
50.44622795534954,38.92202138789705
60.695494305358395,16.311144969942653
32.10831707006621,6.419474060044855
24.12598451100134,45.341695988525615
75.18258978985997,55.161819704497745
60.12832722683987,75.10628559446053
8.286374366232373,12.069409916969185
64.46033685568608,89.73569340888237
37.08563122706806,91.42672372528943
138.36186080789236,63.960118884237474
71.59832186917676,100.0
41.34114834325664,38.327449423691526
62.913920714469,83.93789332448321
89.89117790410536,59.80530074605792
51.543354907219516,34.93297668711945
13.310592306073438,90.08194625917372
50.315432608757774,83.81472906757095
49.79698751795031,65.94351359532867
29.12988761646111,83.79637732510372
29.384369483874544,37.17917596581814
100.73803361517972,57.87150780052269
30.392398614168247,37.51250634947222
30.932794679115645,65.23537058658947
55.56261349760845,53.423686635187494
66.53182645283714,91.56820536312884
4.964614606677138,72.30191443676125
26.11371662588914,64.44953957626997
79.55017570116607,73.62590979552732
58.37370104317503,26.68822830458937
86.7025473063903,44.637002012716664
99.90924438490129,100.0
72.69659834764865,34.3026675450417
95.2318377721417,9.920292854173162
48.305591266888385,41.48152698135638
53.53268639217281,0.0
24.375724708017586,47.66115616276584
55.142982802645605,16.743481342271984
86.15576817738281,58.27675512444167
8.833867333078196,43.417529368290026
78.18055336851958,100.0
44.29815380635894,58.262350600138966
58.879481496066134,64.4042511689344
52.92880899911356,64.65104988438422
65.15789829120894,64.93546301069753
94.62064846273265,42.67922196861367
93.32215455227637,27.891483893744592
73.35984290387833,74.13517969513151
63.24887497944616,45.026735791000654
66.54076545413511,57.61918542701514
71.84188276264281,95.88040845188405
62.869824962681236,74.55268466512226
72.05308832283274,35.91257382932395
37.9303405765592,46.076223790887745
76.90935928815233,75.88539279853805
54.67014259539795,67.66378095108306
82.06659536325017,73.60507835833636
67.16332545134456,50.10590403811385
27.56406444188427,90.32764216477858
9.25747283188062,71.76007198265802
50.91935523124246,74.6441980601501
42.97042851486929,15.87540002267054
56.895318572499995,16.30315464483077
0.0,36.42962740351312
60.79074143454225,59.8170061634483
63.81473341677114,43.87296850925747
75.42139465972616,64.38689151925014
41.18845615377312,61.85462977171657
40.18791404303329,41.597333358501444
36.96375944927145,70.55736188690912
49.97050217341265,73.32145172821421
69.79178136939497,58.177349785063704
35.0505118114135,28.987507159704546
34.51030729058441,0.0
62.305306397505554,31.73101841562831
87.94183359091679,22.827498324212517
114.49967621646923,53.414622642853885
35.170153396899806,11.068784288331521
77.58924025973393,34.86178969191722
22.880374784789367,79.05980050589378
97.65703723652462,28.35631022265682
54.24100024505149,54.25828888998112
47.045871001928155,53.10974672223394
109.39110035344109,14.460354162026448
20.228463658971073,48.36349296039885
83.4825634779256,88.27743198875164
34.09700961513647,57.73921171030683
62.22119176332551,37.513397315264484
31.42676175326989,10.136558524806624
77.65839770210754,27.038144489825445
34.53377136143996,55.80362320752653
58.57904103559519,60.77409928965814
104.73867936727149,18.13103361985832
40.28245931053077,90.25155231456205
48.59617943920759,23.876063631473833
12.67543550354722,60.42579861855564
90.51289231479244,91.98520845199855
